Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South
65,0,4,2.0,0,0,0,0.0,2.8
66,0,4,2.0,0,0,0,0.0,3.6
67,0,5,2.5,0,0,1,0.0,4.6
68,0,5,2.5,0,0,0,0.0,5.6
69,0,5,2.5,1,0,1,0.0,6.6
70,0,5,2.5,0,0,0,0.0,7.6
71,0,5,2.5,1,0,1,0.0,8.6
72,0,4,2.0,0,0,0,0.0,8.75
73,1,3,1.0,1,0,1,0.2,6.75
74,1,2,0.5,0,0,0,0.4,4.5
75,2,1,0.5,1,0,1,0.67,3.0
76,3,0,1.5,0,0,0,1.17,0.0
77,3,0,1.5,0,0,0,1.67,0.0
78,4,0,2.0,1,0,1,2.0,0.0
79,5,0,2.5,0,0,0,2.71,0.0
80,6,0,3.0,0,1,1,3.57,0.0
81,6,0,3.0,0,0,0,4.43,0.0
82,7,0,3.5,0,1,0,5.43,0.0
83,7,0,3.5,0,0,1,6.43,0.0
84,7,0,3.5,0,1,1,7.43,0.0
85,6,0,3.0,0,1,0,7.67,0.0
86,5,1,2.0,0,0,1,6.67,0.25
87,4,1,1.5,0,0,0,5.5,0.5
88,3,1,1.0,0,0,0,5.2,0.75
89,2,2,0.0,0,1,0,3.6,1.0
90,1,2,0.5,0,0,0,2.25,1.4
91,0,3,1.5,0,0,0,0.0,2.0
92,0,3,1.5,0,0,1,0.0,2.6
93,0,4,2.0,0,0,0,0.0,3.4
94,0,5,2.5,0,0,1,0.0,4.4
95,0,5,2.5,0,0,0,0.0,5.4
96,0,5,2.5,1,0,1,0.0,6.4
97,0,5,2.5,0,0,0,0.0,7.4
98,0,4,2.0,1,0,1,0.0,7.25
99,1,3,1.0,0,0,0,0.25,5.5
100,1,2,0.5,1,0,1,0.4,3.75
101,1,1,0.0,0,0,0,0.6,2.0
102,2,0,1.0,1,0,0,0.83,0.0
103,2,0,1.0,0,0,0,1.17,0.0
104,3,0,1.5,1,0,0,1.43,0.0
105,4,0,2.0,0,0,1,2.0,0.0
106,4,0,2.0,0,1,0,2.57,0.0
107,5,0,2.5,0,0,1,3.29,0.0
108,6,0,3.0,0,1,0,4.14,0.0
109,5,0,2.5,0,0,1,4.71,0.0
110,6,0,3.0,0,1,0,5.57,0.0
111,6,0,3.0,0,0,1,5.5,0.0
112,5,0,2.5,0,1,1,4.67,0.0
113,4,1,1.5,0,0,0,3.83,0.25
114,3,1,1.0,0,0,0,2.83,0.5
115,2,1,0.5,0,1,0,2.2,0.6
116,1,2,0.5,0,0,0,1.2,1.0
117,0,2,1.0,0,0,0,0.0,1.4
118,0,3,1.5,0,0,0,0.0,2.0
119,0,4,2.0,0,0,1,0.0,2.8
120,0,4,2.0,0,0,0,0.0,3.6
121,0,4,2.0,0,0,1,0.0,4.4
122,0,5,2.5,1,0,0,0.0,5.4
123,0,5,2.5,0,0,1,0.0,6.4
124,1,4,1.5,1,0,0,0.2,6.25
125,2,3,0.5,0,0,1,0.6,4.75
126,2,2,0.0,1,0,0,0.83,3.25
127,3,1,1.0,0,0,0,1.33,2.0
128,4,0,2.0,0,0,0,2.0,0.0
129,4,0,2.0,1,0,0,2.29,0.0
130,5,0,2.5,0,0,0,3.0,0.0
131,5,0,2.5,0,0,1,3.71,0.0
132,6,0,3.0,0,1,1,4.57,0.0
133,7,0,3.5,0,0,0,5.57,0.0
134,7,0,3.5,0,1,1,6.57,0.0
135,7,0,3.5,0,0,0,7.57,0.0
136,7,0,3.5,0,1,1,8.57,0.0
137,6,0,3.0,0,0,0,8.83,0.0
138,5,0,2.5,0,1,1,7.5,0.0
139,4,1,1.5,0,0,0,6.17,0.25
140,3,1,1.0,0,0,0,4.67,0.5
141,2,1,0.5,0,1,0,3.8,0.6
142,1,2,0.5,0,0,0,2.0,1.0
143,0,2,1.0,0,0,0,0.0,1.4
144,0,3,1.5,0,0,0,0.0,2.0
145,0,4,2.0,0,0,1,0.0,2.8
146,0,4,2.0,0,0,0,0.0,3.6
147,0,5,2.5,0,0,1,0.0,4.6
148,0,5,2.5,1,0,0,0.0,5.6
149,0,5,2.5,0,0,1,0.0,6.6
150,1,4,1.5,1,0,0,0.2,6.5
151,1,3,1.0,0,0,0,0.4,5.0
152,1,2,0.5,1,0,1,0.5,3.5
153,2,1,0.5,0,0,0,0.83,2.33
154,2,0,1.0,0,0,0,1.17,0.0
155,3,0,1.5,1,0,0,1.43,0.0
156,4,0,2.0,0,0,0,2.0,0.0
157,5,0,2.5,0,0,1,2.71,0.0
158,5,0,2.5,0,1,1,3.43,0.0
159,5,0,2.5,0,0,0,4.14,0.0
160,6,0,3.0,0,1,1,5.0,0.0
161,6,0,3.0,0,0,0,5.86,0.0
162,7,0,3.5,0,1,1,6.86,0.0
163,6,0,3.0,0,1,0,6.83,0.0
164,5,0,2.5,0,0,1,5.83,0.0
165,4,1,1.5,0,0,0,4.83,0.25
166,3,1,1.0,0,1,0,4.4,0.4
167,2,2,0.0,0,0,0,2.8,0.8
168,1,3,1.0,0,0,0,1.75,1.4
169,0,4,2.0,0,0,0,0.0,2.2
170,0,4,2.0,0,0,0,0.0,3.0
171,0,4,2.0,0,0,1,0.0,3.8
172,0,5,2.5,0,0,0,0.0,4.8
173,0,5,2.5,1,0,1,0.0,5.8
174,0,5,2.5,0,0,1,0.0,6.8
175,0,5,2.5,1,0,0,0.0,7.8
176,1,4,1.5,0,0,1,0.2,8.0
177,2,3,0.5,1,0,0,0.5,6.25
178,2,2,0.0,0,0,0,0.83,4.25
179,3,1,1.0,0,0,0,1.33,2.0
180,4,0,2.0,1,0,0,1.71,0.0
181,5,0,2.5,0,0,0,2.43,0.0
182,5,0,2.5,0,0,0,3.14,0.0
183,5,0,2.5,0,0,1,3.86,0.0
184,5,0,2.5,0,1,0,4.57,0.0
185,7,0,3.5,0,0,1,5.57,0.0
186,7,0,3.5,0,1,0,6.57,0.0
187,7,0,3.5,0,1,1,7.57,0.0
188,7,0,3.5,0,0,1,8.57,0.0
189,6,1,2.5,0,0,0,8.83,0.25
190,5,1,2.0,0,0,0,7.5,0.5
191,4,1,1.5,0,1,0,6.17,0.6
192,3,2,0.5,0,0,0,5.6,1.0
193,2,3,0.5,0,0,0,3.6,1.6
194,1,3,1.0,0,0,0,2.5,2.2
195,0,4,2.0,0,0,0,0.0,3.0
196,0,4,2.0,0,0,0,0.0,3.8
197,0,5,2.5,0,0,1,0.0,4.8
198,0,5,2.5,0,0,0,0.0,5.8
199,0,5,2.5,1,0,1,0.0,6.8
200,0,5,2.5,0,0,0,0.0,7.8
201,0,5,2.5,1,0,1,0.0,8.8
202,1,4,1.5,0,0,1,0.25,8.75
203,1,3,1.0,1,0,0,0.4,6.75
204,1,2,0.5,0,0,1,0.6,4.5
205,2,1,0.5,1,0,0,0.83,2.25
206,2,0,1.0,0,0,0,1.17,0.0
207,2,0,1.0,0,0,0,1.5,0.0
208,3,0,1.5,1,0,1,1.71,0.0
209,4,0,2.0,0,0,0,2.29,0.0
210,5,0,2.5,0,1,0,3.0,0.0
211,5,0,2.5,0,0,1,3.71,0.0
212,5,0,2.5,0,1,1,4.43,0.0
213,6,0,3.0,0,1,0,5.29,0.0
214,7,0,3.5,0,0,1,6.29,0.0
215,6,1,2.5,0,0,0,6.17,0.25
216,5,2,1.5,0,1,0,5.17,0.6
217,4,2,1.0,0,0,0,4.33,1.0
218,3,2,0.5,0,0,0,4.0,1.4
219,2,3,0.5,0,0,0,2.6,2.0
220,1,4,1.5,0,0,0,1.75,2.8
221,0,5,2.5,0,0,0,0.0,3.8
222,0,5,2.5,0,0,1,0.0,4.8
223,0,5,2.5,0,0,0,0.0,5.8
224,0,5,2.5,0,0,0,0.0,6.8
225,0,5,2.5,1,0,1,0.0,7.8
226,0,5,2.5,0,0,1,0.0,8.8
227,0,5,2.5,1,0,0,0.0,9.8
228,0,4,2.0,0,0,0,0.0,10.0
229,0,3,1.5,1,0,1,0.0,7.5
230,1,2,0.5,0,0,1,0.2,5.25
231,2,1,0.5,1,0,0,0.5,3.67
232,2,0,1.0,0,0,0,0.83,0.0
233,3,0,1.5,0,0,0,1.33,0.0
234,3,0,1.5,1,0,1,1.57,0.0
235,4,0,2.0,0,0,0,2.14,0.0
236,5,0,2.5,0,1,1,2.86,0.0
237,5,0,2.5,0,0,0,3.57,0.0
238,6,0,3.0,0,1,1,4.43,0.0
239,7,0,3.5,0,0,0,5.43,0.0
240,7,0,3.5,0,1,1,6.43,0.0
241,6,0,3.0,0,1,0,6.67,0.0
242,5,1,2.0,0,0,1,5.67,0.25
243,4,1,1.5,0,0,0,4.67,0.5
244,3,1,1.0,0,1,0,4.4,0.6
245,2,2,0.0,0,0,0,3.0,1.0
246,1,3,1.0,0,0,0,2.0,1.6
247,0,3,1.5,0,0,0,0.0,2.2
248,0,3,1.5,0,0,1,0.0,2.8
249,0,4,2.0,0,0,0,0.0,3.6
250,0,5,2.5,0,0,0,0.0,4.6
251,0,5,2.5,1,0,1,0.0,5.6
252,0,5,2.5,0,0,1,0.0,6.6
253,0,5,2.5,0,0,0,0.0,7.6
254,0,4,2.0,1,0,0,0.0,7.5
255,0,3,1.5,0,0,1,0.0,5.75
256,0,2,1.0,1,0,0,0.0,3.75
257,1,1,0.0,0,0,1,0.2,2.67
258,1,0,0.5,1,0,0,0.33,0.0
259,2,0,1.0,0,0,0,0.67,0.0
260,3,0,1.5,0,0,1,1.17,0.0
261,3,0,1.5,1,1,0,1.43,0.0
262,4,0,2.0,0,0,0,2.0,0.0
263,6,0,3.0,0,0,1,2.86,0.0
264,6,0,3.0,0,1,0,3.71,0.0
265,7,0,3.5,0,0,1,4.71,0.0
266,7,0,3.5,0,1,0,5.71,0.0
267,6,0,3.0,0,0,1,6.0,0.0
268,5,0,2.5,0,1,1,5.33,0.0
269,4,1,1.5,0,0,0,4.5,0.25
270,3,1,1.0,0,0,0,4.4,0.5
271,2,2,0.0,0,1,0,3.2,0.8
272,1,2,0.5,0,0,0,2.0,1.2
273,0,3,1.5,0,0,0,0.0,1.8
274,0,4,2.0,0,0,0,0.0,2.6
275,0,4,2.0,0,0,1,0.0,3.4
276,0,5,2.5,0,0,1,0.0,4.4
277,0,5,2.5,1,0,0,0.0,5.4
278,0,5,2.5,0,0,1,0.0,6.4
279,0,5,2.5,1,0,0,0.0,7.4
280,0,4,2.0,0,0,1,0.0,7.5
281,1,3,1.0,1,0,0,0.2,5.75
282,1,2,0.5,0,0,1,0.4,4.0
283,2,1,0.5,1,0,0,0.67,2.67
284,3,0,1.5,0,0,0,1.17,0.0
285,3,0,1.5,0,0,0,1.67,0.0
286,4,0,2.0,1,0,1,2.0,0.0
287,4,0,2.0,0,1,0,2.57,0.0
288,5,0,2.5,0,0,1,3.29,0.0
289,5,0,2.5,0,0,0,4.0,0.0
290,6,0,3.0,0,1,1,4.86,0.0
291,6,1,2.5,0,1,0,5.71,0.25
292,7,1,3.0,0,0,0,6.71,0.5
293,6,1,2.5,0,0,1,6.83,0.75
294,5,2,1.5,0,1,0,5.83,1.0
295,4,3,0.5,0,0,0,4.67,1.6
296,3,3,0.0,0,0,0,4.2,2.2
297,2,4,1.0,0,0,0,2.8,3.0
298,1,4,1.5,0,0,0,1.75,3.8
299,0,5,2.5,0,0,0,0.0,4.8
300,0,5,2.5,0,0,0,0.0,5.8
301,0,5,2.5,0,0,1,0.0,6.8
302,0,5,2.5,0,0,0,0.0,7.8
303,0,5,2.5,1,0,1,0.0,8.8
304,0,5,2.5,0,0,1,0.0,9.8
305,0,5,2.5,1,0,0,0.0,10.8
306,0,4,2.0,0,0,1,0.0,10.75
307,1,3,1.0,1,0,0,0.2,8.25
308,1,2,0.5,0,0,1,0.4,5.5
309,2,1,0.5,1,0,0,0.67,3.67
310,2,0,1.0,0,0,0,1.0,0.0
311,3,0,1.5,0,0,0,1.5,0.0
312,3,0,1.5,1,0,1,1.71,0.0
313,4,0,2.0,0,0,0,2.29,0.0
314,5,0,2.5,0,1,1,3.0,0.0
315,6,0,3.0,0,0,0,3.86,0.0
316,6,0,3.0,0,1,1,4.71,0.0
317,7,0,3.5,0,0,0,5.71,0.0
318,7,0,3.5,0,1,0,6.71,0.0
319,6,1,2.5,0,0,1,6.83,0.25
320,5,2,1.5,0,1,0,5.83,0.6
321,4,3,0.5,0,0,0,4.83,1.2
322,3,3,0.0,0,0,0,4.6,1.8
323,2,4,1.0,0,0,0,3.2,2.6
324,1,4,1.5,0,0,0,2.0,3.4
325,0,5,2.5,0,0,0,0.0,4.4
326,0,5,2.5,0,0,0,0.0,5.4
327,0,5,2.5,0,0,1,0.0,6.4
328,0,5,2.5,0,0,0,0.0,7.4
329,0,5,2.5,1,0,1,0.0,8.4
330,0,5,2.5,0,0,0,0.0,9.4
331,0,5,2.5,1,0,1,0.0,10.4
332,0,4,2.0,0,0,0,0.0,10.75
333,1,3,1.0,1,0,1,0.2,8.25
334,1,2,0.5,0,0,1,0.4,5.5
335,2,1,0.5,1,0,0,0.67,2.75
336,2,0,1.0,0,0,0,1.0,0.0
337,2,0,1.0,0,0,0,1.33,0.0
338,3,0,1.5,1,0,0,1.57,0.0
339,3,0,1.5,0,0,1,2.0,0.0
340,4,0,2.0,0,1,0,2.57,0.0
341,5,0,2.5,0,0,1,3.29,0.0
342,5,0,2.5,0,1,0,4.0,0.0
343,6,0,3.0,0,1,1,4.86,0.0
344,7,0,3.5,0,0,1,5.86,0.0
345,6,1,2.5,0,0,0,5.83,0.25
346,5,1,2.0,0,0,0,4.83,0.5
347,4,1,1.5,0,1,0,4.0,0.6
348,3,2,0.5,0,0,0,3.8,1.0
349,2,2,0.0,0,0,0,2.6,1.4
350,1,3,1.0,0,0,0,1.4,2.0
351,0,4,2.0,0,0,0,0.0,2.8
352,0,5,2.5,0,0,0,0.0,3.8
353,0,5,2.5,0,0,1,0.0,4.8
354,0,5,2.5,0,0,0,0.0,5.8
355,0,5,2.5,1,0,1,0.0,6.8
356,0,5,2.5,0,0,0,0.0,7.8
357,0,5,2.5,1,0,1,0.0,8.8
358,0,4,2.0,0,0,1,0.0,8.75
359,0,3,1.5,1,0,0,0.0,6.75
360,1,2,0.5,0,0,1,0.2,4.75
361,1,1,0.0,1,0,0,0.33,3.33
362,2,0,1.0,0,0,0,0.67,0.0
363,2,0,1.0,0,0,0,1.0,0.0
364,2,0,1.0,1,0,1,1.14,0.0
365,4,0,2.0,0,0,0,1.71,0.0
366,4,0,2.0,0,1,0,2.29,0.0
367,4,0,2.0,0,0,1,2.86,0.0
368,5,0,2.5,0,1,1,3.57,0.0
369,6,0,3.0,0,0,0,4.43,0.0
370,7,0,3.5,0,1,0,5.43,0.0
371,6,0,3.0,0,0,1,5.5,0.0
372,5,1,2.0,0,0,0,4.67,0.25
373,4,2,1.0,0,1,0,4.0,0.6
374,3,2,0.5,0,0,0,3.6,1.0
375,2,3,0.5,0,0,0,2.6,1.6
376,1,4,1.5,0,0,0,1.4,2.4
377,0,4,2.0,0,0,0,0.0,3.2
378,0,5,2.5,0,0,0,0.0,4.2
379,0,5,2.5,0,0,1,0.0,5.2
380,0,5,2.5,0,0,0,0.0,6.2
381,0,5,2.5,1,0,1,0.0,7.2
382,0,5,2.5,0,0,0,0.0,8.2
383,0,5,2.5,1,0,1,0.0,9.2
384,0,4,2.0,0,0,0,0.0,9.5
385,1,3,1.0,1,0,1,0.2,7.25
386,1,2,0.5,0,0,0,0.4,5.0
387,1,1,0.0,1,0,1,0.5,3.33
388,2,0,1.0,0,0,0,0.83,0.0
389,3,0,1.5,0,0,0,1.33,0.0
390,3,0,1.5,1,0,0,1.57,0.0
391,4,0,2.0,0,1,1,2.14,0.0
392,5,0,2.5,0,0,0,2.86,0.0
393,5,0,2.5,0,0,1,3.57,0.0
394,5,0,2.5,0,1,0,4.29,0.0
395,6,0,3.0,0,0,1,5.14,0.0
396,7,0,3.5,0,1,1,6.14,0.0
397,6,0,3.0,0,0,0,6.17,0.0
398,5,0,2.5,0,1,1,5.33,0.0
399,4,1,1.5,0,0,0,4.33,0.25
400,3,1,1.0,0,0,0,4.0,0.5
401,2,2,0.0,0,1,0,2.6,0.8
402,1,3,1.0,0,0,0,1.4,1.4
403,0,4,2.0,0,0,0,0.0,2.2
404,0,4,2.0,0,0,0,0.0,3.0
405,0,5,2.5,0,0,1,0.0,4.0
406,0,5,2.5,0,0,0,0.0,5.0
407,0,5,2.5,1,0,1,0.0,6.0
408,1,5,2.0,0,0,0,0.25,7.0
409,1,5,2.0,1,0,1,0.4,8.0
410,2,4,1.0,0,0,0,0.8,8.25
411,2,3,0.5,1,0,1,1.0,6.5
412,2,2,0.0,0,0,0,1.33,4.5
413,3,1,1.0,0,0,0,1.83,3.0
414,3,0,1.5,1,0,0,2.0,0.0
415,4,0,2.0,0,0,0,2.57,0.0
416,4,0,2.0,0,0,1,3.14,0.0
417,5,0,2.5,0,1,0,3.86,0.0
418,6,0,3.0,0,0,1,4.71,0.0
419,7,0,3.5,0,0,0,5.71,0.0
420,7,0,3.5,0,1,1,6.71,0.0
421,7,0,3.5,0,1,0,7.71,0.0
422,7,0,3.5,0,0,1,8.71,0.0
423,6,0,3.0,0,1,1,8.67,0.0
424,5,1,2.0,0,0,0,7.17,0.25
425,4,2,1.0,0,1,0,5.83,0.6
426,3,2,0.5,0,0,0,5.4,1.0
427,2,2,0.0,0,0,0,3.8,1.4
428,1,3,1.0,0,0,0,2.5,2.0
429,0,3,1.5,0,0,0,0.0,2.6
430,0,4,2.0,0,0,0,0.0,3.4
431,0,5,2.5,0,0,1,0.0,4.4
432,0,5,2.5,0,0,0,0.0,5.4
433,0,5,2.5,0,0,1,0.0,6.4
434,0,5,2.5,1,0,0,0.0,7.4
435,0,5,2.5,0,0,1,0.0,8.4
436,0,4,2.0,1,0,0,0.0,8.5
437,0,3,1.5,0,0,1,0.0,6.25
438,1,2,0.5,1,0,1,0.2,4.25
439,1,1,0.0,0,0,0,0.4,3.0
440,2,0,1.0,1,0,0,0.67,0.0
441,2,0,1.0,0,0,0,1.0,0.0
442,3,0,1.5,0,0,1,1.5,0.0
443,4,0,2.0,1,0,0,1.86,0.0
444,4,0,2.0,0,1,1,2.43,0.0
445,5,0,2.5,0,0,0,3.14,0.0
446,6,0,3.0,0,1,1,4.0,0.0
447,6,0,3.0,0,0,0,4.86,0.0
448,6,0,3.0,0,1,1,5.71,0.0
449,6,0,3.0,0,0,0,5.83,0.0
450,5,1,2.0,0,1,1,5.0,0.25
451,4,2,1.0,0,0,0,4.17,0.75
452,3,2,0.5,0,0,0,3.8,1.25
453,2,3,0.5,0,1,0,2.6,1.6
454,1,3,1.0,0,0,0,1.2,2.2
455,0,3,1.5,0,0,0,0.0,2.8
456,0,4,2.0,0,0,0,0.0,3.6
457,0,4,2.0,0,0,1,0.0,4.4
458,0,5,2.5,0,0,1,0.0,5.4
459,0,5,2.5,1,0,0,0.0,6.4
460,0,5,2.5,0,0,0,0.0,7.4
461,1,5,2.0,1,0,1,0.2,8.4
462,1,4,1.5,0,0,0,0.4,8.5
463,2,3,0.5,1,0,1,0.67,6.25
464,2,2,0.0,0,0,0,1.0,4.0
465,2,1,0.5,0,0,0,1.33,2.67
466,3,0,1.5,1,0,0,1.57,0.0
467,4,0,2.0,0,0,0,2.14,0.0
468,4,0,2.0,0,0,1,2.71,0.0
469,5,0,2.5,0,1,0,3.43,0.0
470,6,0,3.0,0,0,1,4.29,0.0
471,6,0,3.0,0,1,0,5.14,0.0
472,7,0,3.5,0,0,1,6.14,0.0
473,7,0,3.5,0,1,0,7.14,0.0
474,7,0,3.5,0,0,1,8.14,0.0
475,6,0,3.0,0,1,1,8.17,0.0
476,5,1,2.0,0,0,0,6.83,0.25
477,4,1,1.5,0,0,0,5.67,0.5
478,3,1,1.0,0,1,0,5.2,0.6
479,2,2,0.0,0,0,0,3.6,1.0
480,1,3,1.0,0,0,0,1.8,1.6
481,0,4,2.0,0,0,0,0.0,2.4
482,0,5,2.5,0,0,0,0.0,3.4
483,0,5,2.5,0,0,1,0.0,4.4
484,0,5,2.5,0,0,0,0.0,5.4
485,0,5,2.5,0,0,1,0.0,6.4
486,1,5,2.0,1,0,0,0.25,7.4
487,1,5,2.0,0,0,1,0.5,8.4
488,2,4,1.0,1,0,0,0.8,8.5
489,2,3,0.5,0,0,1,1.2,6.75
490,3,2,0.5,1,0,0,1.5,4.75
491,3,1,1.0,0,0,0,2.0,2.5
492,3,0,1.5,0,0,0,2.5,0.0
493,4,0,2.0,1,0,0,2.71,0.0
494,4,0,2.0,0,0,0,3.29,0.0
495,5,0,2.5,0,0,1,4.0,0.0
496,5,0,2.5,0,1,0,4.71,0.0
497,6,0,3.0,0,0,1,5.57,0.0
498,7,0,3.5,0,1,0,6.57,0.0
499,7,0,3.5,0,0,1,7.57,0.0
500,7,1,3.0,0,1,0,8.57,0.25
501,6,1,2.5,0,0,1,8.5,0.5
502,5,1,2.0,0,0,0,7.0,0.75
503,4,2,1.0,0,1,0,5.5,1.0
504,3,2,0.5,0,0,0,5.0,1.4
505,2,3,0.5,0,0,0,3.4,2.0
506,1,3,1.0,0,0,0,1.8,2.6
507,0,4,2.0,0,0,0,0.0,3.4
508,0,5,2.5,0,0,0,0.0,4.4
509,0,5,2.5,0,0,1,0.0,5.4
510,0,5,2.5,0,0,0,0.0,6.4
511,0,5,2.5,1,0,1,0.0,7.4
512,0,5,2.5,0,0,1,0.0,8.4
513,0,5,2.5,1,0,0,0.0,9.4
514,1,4,1.5,1,0,1,0.2,9.25
515,1,3,1.0,0,0,0,0.4,7.0
516,2,2,0.0,0,0,1,0.8,4.75
517,2,1,0.5,1,0,0,1.0,3.33
518,3,0,1.5,0,0,0,1.5,0.0
519,4,0,2.0,0,0,0,2.17,0.0
520,5,0,2.5,1,0,1,2.57,0.0
521,5,0,2.5,0,1,0,3.29,0.0
522,6,0,3.0,0,0,0,4.14,0.0
523,6,0,3.0,0,0,1,5.0,0.0
524,7,0,3.5,0,1,0,6.0,0.0
525,7,0,3.5,0,0,1,7.0,0.0
526,7,1,3.0,0,1,0,8.0,0.25
527,6,1,2.5,0,0,1,8.17,0.5
528,5,2,1.5,0,1,0,7.0,0.8
529,4,2,1.0,0,0,0,5.83,1.2
530,3,3,0.0,0,0,0,5.4,1.8
531,2,3,0.5,0,0,0,3.6,2.4
532,1,4,1.5,0,0,0,1.8,3.2
533,0,5,2.5,0,0,0,0.0,4.2
534,0,5,2.5,0,0,0,0.0,5.2
535,0,5,2.5,0,0,1,0.0,6.2
536,0,5,2.5,0,0,0,0.0,7.2
537,0,5,2.5,1,0,1,0.0,8.2
538,0,5,2.5,0,0,0,0.0,9.2
539,1,5,2.0,1,0,1,0.2,10.2
540,1,4,1.5,0,0,0,0.4,10.25
541,2,3,0.5,1,0,1,0.67,7.75
542,2,2,0.0,0,0,0,1.0,5.25
543,3,1,1.0,0,0,0,1.5,2.75
544,4,0,2.0,1,0,0,1.86,0.0
545,4,0,2.0,0,0,0,2.43,0.0
546,5,0,2.5,0,0,0,3.14,0.0
547,6,0,3.0,0,0,1,4.0,0.0
548,7,0,3.5,0,1,0,5.0,0.0
549,7,0,3.5,0,0,1,6.0,0.0
550,7,0,3.5,0,1,0,7.0,0.0
551,7,0,3.5,0,0,1,8.0,0.0
552,7,1,3.0,0,1,0,9.0,0.25
553,6,1,2.5,0,0,1,9.17,0.5
554,5,1,2.0,0,0,0,7.83,0.75
555,4,2,1.0,0,1,0,6.5,1.0
556,3,3,0.0,0,0,0,6.0,1.6
557,2,3,0.5,0,0,0,4.2,2.2
558,1,3,1.0,0,0,0,2.2,2.8
559,0,4,2.0,0,0,0,0.0,3.6
560,0,5,2.5,0,0,1,0.0,4.6
561,0,5,2.5,0,0,0,0.0,5.6
562,0,5,2.5,0,0,0,0.0,6.6
563,0,5,2.5,1,0,0,0.0,7.6
564,0,5,2.5,0,0,1,0.0,8.6
565,0,5,2.5,1,0,0,0.0,9.6
566,0,4,2.0,0,0,1,0.0,9.5
567,0,3,1.5,1,0,1,0.0,7.25
568,1,2,0.5,0,0,0,0.2,4.75
569,2,1,0.5,1,0,1,0.5,3.33
570,2,0,1.0,0,0,0,0.83,0.0
571,3,0,1.5,0,0,0,1.33,0.0
572,3,0,1.5,0,0,1,1.83,0.0
573,4,0,2.0,1,1,0,2.14,0.0
574,4,0,2.0,0,0,1,2.71,0.0
575,5,0,2.5,0,1,0,3.43,0.0
576,5,0,2.5,0,0,1,4.14,0.0
