Step,Queue_West_East,Queue_North_South,Queue_SD,Arrival_West_East,Arrival_North_South,Throughput_Step,Avg_Waiting_Time_West_East,Avg_Waiting_Time_North_South
43,2,0,1.0,0,0,1,3.0,0.0
44,2,0,1.0,0,0,0,5.0,0.0
45,3,0,1.5,0,0,0,8.0,0.0
46,4,0,2.0,0,0,1,12.0,0.0
47,5,0,2.5,0,0,0,17.0,0.0
48,6,0,3.0,0,0,1,23.0,0.0
49,6,0,3.0,0,0,0,29.0,0.0
50,6,0,3.0,0,0,1,35.0,0.0
51,6,0,3.0,0,0,0,41.0,0.0
52,7,0,3.5,0,0,0,48.0,0.0
53,6,0,3.0,0,0,1,43.0,0.0
54,5,1,2.0,0,0,0,37.0,1.0
55,4,1,1.5,0,0,1,31.0,2.0
56,3,1,1.0,0,0,0,24.0,3.0
57,2,1,0.5,0,0,0,16.0,4.0
58,1,2,0.5,0,0,0,7.0,5.0
59,0,1,0.5,0,0,0,0.0,6.0
60,0,1,0.5,0,0,0,0.0,7.0
61,0,1,0.5,0,0,1,0.0,8.0
62,0,1,0.5,0,0,0,0.0,9.0
63,0,1,0.5,0,0,0,0.0,10.0
64,0,1,0.5,0,0,1,0.0,11.0
65,0,1,0.5,0,0,1,0.0,12.0
66,0,0,0.0,0,0,0,0.0,0.0
67,1,0,0.5,0,0,1,1.0,0.0
68,1,0,0.5,0,0,0,2.0,0.0
69,2,0,1.0,0,0,1,4.0,0.0
70,2,0,1.0,0,0,0,6.0,0.0
71,3,0,1.5,0,0,0,9.0,0.0
72,3,0,1.5,0,0,0,12.0,0.0
73,4,0,2.0,0,0,1,16.0,0.0
74,5,0,2.5,0,0,0,21.0,0.0
75,5,0,2.5,0,0,1,26.0,0.0
76,6,0,3.0,0,0,0,32.0,0.0
77,6,0,3.0,0,0,1,38.0,0.0
78,7,0,3.5,0,0,1,45.0,0.0
79,6,0,3.0,0,0,0,39.0,0.0
80,5,0,2.5,0,0,1,33.0,0.0
81,4,1,1.5,0,0,0,27.0,1.0
82,3,1,1.0,0,0,0,21.0,2.0
83,2,1,0.5,0,0,0,14.0,3.0
84,1,2,0.5,0,0,0,7.0,5.0
85,0,3,1.5,0,0,0,0.0,8.0
86,0,4,2.0,0,0,0,0.0,12.0
87,0,4,2.0,0,0,1,0.0,16.0
88,0,5,2.5,0,0,0,0.0,21.0
89,0,5,2.5,0,0,1,0.0,26.0
90,1,5,2.0,0,0,0,1.0,31.0
91,1,5,2.0,0,0,1,2.0,36.0
92,1,4,1.5,0,0,0,3.0,29.0
93,2,3,0.5,0,0,1,5.0,23.0
94,2,2,0.0,0,0,0,7.0,16.0
95,3,1,1.0,0,0,0,10.0,8.0
96,3,0,1.5,0,0,0,13.0,0.0
97,4,0,2.0,0,0,0,17.0,0.0
98,5,0,2.5,0,0,1,22.0,0.0
99,5,0,2.5,0,0,0,27.0,0.0
100,6,0,3.0,0,0,0,33.0,0.0
101,6,0,3.0,0,0,1,39.0,0.0
102,7,0,3.5,0,0,1,46.0,0.0
103,7,0,3.5,0,0,0,53.0,0.0
104,7,0,3.5,0,0,1,60.0,0.0
105,6,0,3.0,0,0,0,51.0,0.0
106,5,1,2.0,0,0,1,43.0,1.0
107,4,1,1.5,0,0,0,35.0,2.0
108,3,2,0.5,0,0,0,27.0,4.0
109,2,2,0.0,0,0,0,18.0,6.0
110,1,2,0.5,0,0,0,9.0,8.0
111,0,3,1.5,0,0,0,0.0,11.0
112,0,3,1.5,0,0,0,0.0,14.0
113,0,3,1.5,0,0,1,0.0,17.0
114,0,3,1.5,0,0,0,0.0,20.0
115,0,4,2.0,0,0,1,0.0,24.0
116,0,4,2.0,0,0,0,0.0,28.0
117,0,5,2.5,0,0,1,0.0,33.0
118,0,4,2.0,0,0,0,0.0,25.0
119,0,3,1.5,0,0,1,0.0,17.0
120,1,2,0.5,0,0,0,1.0,10.0
121,2,1,0.5,0,0,1,3.0,5.0
122,2,0,1.0,0,0,0,5.0,0.0
123,3,0,1.5,0,0,0,8.0,0.0
124,3,0,1.5,0,0,1,11.0,0.0
125,4,0,2.0,0,0,0,15.0,0.0
126,5,0,2.5,0,0,1,20.0,0.0
127,6,0,3.0,0,0,0,26.0,0.0
128,6,0,3.0,0,0,1,32.0,0.0
129,7,0,3.5,0,0,0,39.0,0.0
130,7,0,3.5,0,0,1,46.0,0.0
131,6,0,3.0,0,0,0,41.0,0.0
132,5,1,2.0,0,0,1,35.0,1.0
133,4,2,1.0,0,0,0,29.0,3.0
134,3,2,0.5,0,0,0,23.0,5.0
135,2,2,0.0,0,0,0,16.0,7.0
136,1,2,0.5,0,0,0,8.0,9.0
137,1,2,0.5,0,0,0,9.0,11.0
138,0,2,1.0,0,0,0,0.0,13.0
139,0,2,1.0,0,0,0,0.0,15.0
140,0,2,1.0,0,0,1,0.0,17.0
141,0,3,1.5,0,0,1,0.0,19.0
142,0,2,1.0,0,0,0,0.0,21.0
143,0,2,1.0,0,0,1,0.0,23.0
144,0,1,0.5,0,0,0,0.0,12.0
145,1,0,0.5,0,0,1,1.0,0.0
146,1,0,0.5,0,0,1,2.0,0.0
147,2,0,1.0,0,0,0,4.0,0.0
148,2,0,1.0,0,0,0,6.0,0.0
149,2,0,1.0,0,0,0,8.0,0.0
150,3,0,1.5,0,0,1,11.0,0.0
151,4,0,2.0,0,0,0,15.0,0.0
152,4,0,2.0,0,0,1,19.0,0.0
153,5,0,2.5,0,0,0,24.0,0.0
154,5,0,2.5,0,0,1,29.0,0.0
155,6,0,3.0,0,0,0,35.0,0.0
156,6,0,3.0,0,0,1,41.0,0.0
157,6,0,3.0,0,0,0,35.0,0.0
158,5,0,2.5,0,0,1,29.0,0.0
159,4,0,2.0,0,0,0,24.0,0.0
160,3,0,1.5,0,0,0,18.0,0.0
161,2,0,1.0,0,0,0,12.0,0.0
162,1,0,0.5,0,0,0,6.0,0.0
163,0,0,0.0,0,0,0,0.0,0.0
164,0,0,0.0,0,0,0,0.0,0.0
165,0,0,0.0,0,0,1,0.0,0.0
166,0,0,0.0,0,0,0,0.0,0.0
167,0,0,0.0,0,0,1,0.0,0.0
168,0,0,0.0,0,0,0,0.0,0.0
169,0,0,0.0,0,0,1,0.0,0.0
170,0,0,0.0,0,0,1,0.0,0.0
171,1,0,0.5,0,0,0,1.0,0.0
172,1,0,0.5,0,0,1,2.0,0.0
173,2,0,1.0,0,0,0,4.0,0.0
174,2,0,1.0,0,0,0,6.0,0.0
175,2,0,1.0,0,0,0,8.0,0.0
176,3,0,1.5,0,0,1,11.0,0.0
177,4,0,2.0,0,0,0,15.0,0.0
178,5,0,2.5,0,0,1,20.0,0.0
179,6,0,3.0,0,0,0,26.0,0.0
180,6,0,3.0,0,0,0,32.0,0.0
181,6,0,3.0,0,0,0,38.0,0.0
182,7,0,3.5,0,0,1,45.0,0.0
183,6,0,3.0,0,0,0,39.0,0.0
184,5,0,2.5,0,0,1,33.0,0.0
185,4,0,2.0,0,0,0,28.0,0.0
186,3,0,1.5,0,0,0,22.0,0.0
187,2,0,1.0,0,0,0,15.0,0.0
188,1,0,0.5,0,0,0,7.0,0.0
189,0,0,0.0,0,0,0,0.0,0.0
190,0,0,0.0,0,0,0,0.0,0.0
191,0,0,0.0,0,0,1,0.0,0.0
192,0,0,0.0,0,0,0,0.0,0.0
193,0,0,0.0,0,0,1,0.0,0.0
194,0,0,0.0,0,0,1,0.0,0.0
195,0,0,0.0,0,0,0,0.0,0.0
196,1,0,0.5,0,0,1,1.0,0.0
197,1,0,0.5,0,0,0,2.0,0.0
198,2,0,1.0,0,0,1,4.0,0.0
199,2,0,1.0,0,0,0,6.0,0.0
200,3,0,1.5,0,0,0,9.0,0.0
201,3,0,1.5,0,0,0,12.0,0.0
202,4,0,2.0,0,0,1,16.0,0.0
203,5,0,2.5,0,0,1,21.0,0.0
204,5,0,2.5,0,0,0,26.0,0.0
205,6,0,3.0,0,0,0,32.0,0.0
206,7,0,3.5,0,0,0,39.0,0.0
207,7,0,3.5,0,0,0,46.0,0.0
208,7,0,3.5,0,0,0,53.0,0.0
209,6,0,3.0,0,0,0,46.0,0.0
210,5,1,2.0,0,0,0,39.0,1.0
211,4,1,1.5,0,0,0,32.0,2.0
212,3,1,1.0,0,0,0,25.0,3.0
213,2,2,0.0,0,0,0,17.0,4.0
214,1,2,0.5,0,0,0,9.0,6.0
215,0,2,1.0,0,0,0,0.0,8.0
216,0,2,1.0,0,0,0,0.0,10.0
217,0,2,1.0,0,0,1,0.0,12.0
218,0,2,1.0,0,0,0,0.0,14.0
219,0,2,1.0,0,0,1,0.0,16.0
220,0,2,1.0,0,0,0,0.0,18.0
221,0,3,1.5,0,0,1,0.0,21.0
222,0,2,1.0,0,0,0,0.0,11.0
223,1,1,0.0,0,0,1,1.0,3.0
224,1,0,0.5,0,0,0,2.0,0.0
225,1,0,0.5,0,0,1,3.0,0.0
226,3,0,1.5,0,0,0,6.0,0.0
227,3,0,1.5,0,0,0,9.0,0.0
228,3,0,1.5,0,0,0,12.0,0.0
229,4,0,2.0,0,0,1,16.0,0.0
230,4,0,2.0,0,0,0,20.0,0.0
231,5,0,2.5,0,0,1,25.0,0.0
232,6,0,3.0,0,0,0,31.0,0.0
233,6,0,3.0,0,0,1,37.0,0.0
234,6,0,3.0,0,0,0,43.0,0.0
235,6,1,2.5,0,0,1,37.0,1.0
236,5,1,2.0,0,0,0,32.0,2.0
237,4,2,1.0,0,0,0,25.0,4.0
238,3,2,0.5,0,0,0,19.0,6.0
239,2,2,0.0,0,0,0,13.0,8.0
240,1,3,1.0,0,0,0,6.0,11.0
241,0,3,1.5,0,0,0,0.0,14.0
242,0,3,1.5,0,0,0,0.0,17.0
243,0,3,1.5,0,0,1,0.0,20.0
244,0,3,1.5,0,0,0,0.0,23.0
245,0,3,1.5,0,0,1,0.0,26.0
246,0,4,2.0,0,0,0,0.0,29.0
247,0,3,1.5,0,0,1,0.0,32.0
248,1,2,0.5,0,0,1,1.0,21.0
249,2,1,0.5,0,0,0,3.0,10.0
250,3,0,1.5,0,0,0,6.0,0.0
251,3,0,1.5,0,0,0,9.0,0.0
252,5,0,2.5,0,0,0,14.0,0.0
253,6,0,3.0,0,0,0,20.0,0.0
254,6,0,3.0,0,0,0,26.0,0.0
255,7,0,3.5,0,0,1,33.0,0.0
256,7,0,3.5,0,0,0,40.0,0.0
257,7,0,3.5,0,0,1,47.0,0.0
258,7,0,3.5,0,0,1,54.0,0.0
259,7,0,3.5,0,0,0,61.0,0.0
260,7,0,3.5,0,0,1,68.0,0.0
261,6,0,3.0,0,0,0,61.0,0.0
262,5,0,2.5,0,0,1,53.0,0.0
263,4,0,2.0,0,0,0,44.0,0.0
264,3,0,1.5,0,0,0,35.0,0.0
265,2,0,1.0,0,0,0,24.0,0.0
266,1,0,0.5,0,0,0,12.0,0.0
267,0,0,0.0,0,0,0,0.0,0.0
268,0,0,0.0,0,0,0,0.0,0.0
269,0,0,0.0,0,0,1,0.0,0.0
270,0,0,0.0,0,0,0,0.0,0.0
271,0,0,0.0,0,0,1,0.0,0.0
272,0,0,0.0,0,0,0,0.0,0.0
273,0,0,0.0,0,0,1,0.0,0.0
274,1,0,0.5,0,0,0,1.0,0.0
275,2,0,1.0,0,0,1,3.0,0.0
276,2,0,1.0,0,0,0,5.0,0.0
277,3,0,1.5,0,0,0,8.0,0.0
278,3,0,1.5,0,0,0,11.0,0.0
279,4,0,2.0,0,0,0,15.0,0.0
280,5,0,2.5,0,0,1,20.0,0.0
281,5,0,2.5,0,0,0,25.0,0.0
282,6,0,3.0,0,0,1,31.0,0.0
283,7,0,3.5,0,0,0,38.0,0.0
284,7,0,3.5,0,0,0,45.0,0.0
285,7,0,3.5,0,0,0,52.0,0.0
286,7,0,3.5,0,0,0,59.0,0.0
287,6,0,3.0,0,0,0,52.0,0.0
288,5,1,2.0,0,0,0,44.0,1.0
289,4,1,1.5,0,0,0,36.0,2.0
290,3,1,1.0,0,0,0,28.0,3.0
291,2,2,0.0,0,0,0,19.0,5.0
292,1,2,0.5,0,0,0,10.0,7.0
293,0,2,1.0,0,0,0,0.0,9.0
294,0,2,1.0,0,0,0,0.0,11.0
295,0,3,1.5,0,0,1,0.0,14.0
296,0,3,1.5,0,0,0,0.0,17.0
297,0,3,1.5,0,0,1,0.0,20.0
298,0,3,1.5,0,0,0,0.0,23.0
299,0,3,1.5,0,0,1,0.0,26.0
300,1,2,0.5,0,0,0,1.0,16.0
301,1,1,0.0,0,0,1,2.0,7.0
302,2,0,1.0,0,0,0,4.0,0.0
303,3,0,1.5,0,0,0,7.0,0.0
304,3,0,1.5,0,0,0,10.0,0.0
305,4,0,2.0,0,0,0,14.0,0.0
306,5,0,2.5,0,0,0,19.0,0.0
307,5,0,2.5,0,0,1,24.0,0.0
308,6,0,3.0,0,0,1,30.0,0.0
309,6,0,3.0,0,0,0,36.0,0.0
310,7,0,3.5,0,0,1,43.0,0.0
311,7,0,3.5,0,0,0,50.0,0.0
312,7,0,3.5,0,0,0,57.0,0.0
313,6,0,3.0,0,0,0,50.0,0.0
314,5,0,2.5,0,0,0,43.0,0.0
315,4,0,2.0,0,0,0,35.0,0.0
316,3,0,1.5,0,0,0,27.0,0.0
317,2,0,1.0,0,0,0,18.0,0.0
318,1,0,0.5,0,0,0,9.0,0.0
319,0,1,0.5,0,0,0,0.0,1.0
320,0,1,0.5,0,0,0,0.0,2.0
321,0,1,0.5,0,0,1,0.0,3.0
322,0,3,1.5,0,0,0,0.0,6.0
323,0,3,1.5,0,0,1,0.0,9.0
324,0,3,1.5,0,0,0,0.0,12.0
325,0,3,1.5,0,0,1,0.0,15.0
326,0,2,1.0,0,0,0,0.0,10.0
327,1,1,0.0,0,0,1,1.0,6.0
328,2,0,1.0,0,0,0,3.0,0.0
329,2,0,1.0,0,0,1,5.0,0.0
330,2,0,1.0,0,0,0,7.0,0.0
331,3,0,1.5,0,0,0,10.0,0.0
332,3,0,1.5,0,0,1,13.0,0.0
333,3,0,1.5,0,0,0,16.0,0.0
334,4,0,2.0,0,0,1,20.0,0.0
335,5,0,2.5,0,0,0,25.0,0.0
336,5,0,2.5,0,0,1,30.0,0.0
337,6,0,3.0,0,0,0,36.0,0.0
338,6,0,3.0,0,0,1,42.0,0.0
339,6,0,3.0,0,0,0,36.0,0.0
340,5,0,2.5,0,0,0,29.0,0.0
341,4,0,2.0,0,0,0,23.0,0.0
342,3,0,1.5,0,0,0,18.0,0.0
343,2,0,1.0,0,0,0,12.0,0.0
344,1,0,0.5,0,0,0,6.0,0.0
345,0,0,0.0,0,0,0,0.0,0.0
346,0,0,0.0,0,0,0,0.0,0.0
347,0,0,0.0,0,0,1,0.0,0.0
348,0,0,0.0,0,0,0,0.0,0.0
349,0,0,0.0,0,0,1,0.0,0.0
350,0,0,0.0,0,0,0,0.0,0.0
351,1,0,0.5,0,0,1,1.0,0.0
352,1,0,0.5,0,0,0,2.0,0.0
353,1,0,0.5,0,0,1,3.0,0.0
354,2,0,1.0,0,0,0,5.0,0.0
355,2,0,1.0,0,0,0,7.0,0.0
356,3,0,1.5,0,0,0,10.0,0.0
357,3,0,1.5,0,0,0,13.0,0.0
358,4,0,2.0,0,0,0,17.0,0.0
359,5,0,2.5,0,0,0,22.0,0.0
360,6,0,3.0,0,0,1,28.0,0.0
361,6,0,3.0,0,0,0,34.0,0.0
362,7,0,3.5,0,0,0,41.0,0.0
363,7,0,3.5,0,0,0,48.0,0.0
364,7,0,3.5,0,0,0,55.0,0.0
365,6,0,3.0,0,0,0,47.0,0.0
366,5,0,2.5,0,0,0,40.0,0.0
367,4,0,2.0,0,0,0,33.0,0.0
368,3,0,1.5,0,0,0,26.0,0.0
369,2,0,1.0,0,0,0,18.0,0.0
370,1,1,0.0,0,0,0,9.0,1.0
371,0,1,0.5,0,0,0,0.0,2.0
372,0,2,1.0,0,0,0,0.0,4.0
373,0,2,1.0,0,0,1,0.0,6.0
374,0,2,1.0,0,0,0,0.0,8.0
375,0,2,1.0,0,0,1,0.0,10.0
376,0,2,1.0,0,0,0,0.0,12.0
377,0,2,1.0,0,0,1,0.0,14.0
378,1,1,0.0,0,0,0,1.0,7.0
379,2,0,1.0,0,0,1,3.0,0.0
380,2,0,1.0,0,0,0,5.0,0.0
381,2,0,1.0,0,0,0,7.0,0.0
382,3,0,1.5,0,0,0,10.0,0.0
383,4,0,2.0,0,0,0,14.0,0.0
384,5,0,2.5,0,0,1,19.0,0.0
385,5,0,2.5,0,0,0,24.0,0.0
386,6,0,3.0,0,0,1,30.0,0.0
387,7,0,3.5,0,0,0,37.0,0.0
388,7,0,3.5,0,0,0,44.0,0.0
389,7,0,3.5,0,0,1,51.0,0.0
390,7,0,3.5,0,0,0,58.0,0.0
391,6,0,3.0,0,0,0,51.0,0.0
392,5,0,2.5,0,0,0,43.0,0.0
393,4,0,2.0,0,0,0,36.0,0.0
394,3,1,1.0,0,0,0,28.0,1.0
395,2,1,0.5,0,0,0,19.0,2.0
396,1,2,0.5,0,0,0,10.0,4.0
397,0,2,1.0,0,0,0,0.0,6.0
398,0,2,1.0,0,0,0,0.0,8.0
399,0,2,1.0,0,0,1,0.0,10.0
400,0,2,1.0,0,0,0,0.0,12.0
401,0,3,1.5,0,0,1,0.0,15.0
402,0,3,1.5,0,0,1,0.0,18.0
403,0,3,1.5,0,0,0,0.0,21.0
404,0,3,1.5,0,0,1,0.0,14.0
405,1,2,0.5,0,0,0,1.0,7.0
406,1,2,0.5,0,0,1,2.0,4.0
407,2,1,0.5,0,0,0,4.0,2.0
408,3,0,1.5,0,0,0,7.0,0.0
409,3,0,1.5,0,0,0,10.0,0.0
410,4,0,2.0,0,0,0,14.0,0.0
411,5,0,2.5,0,0,1,19.0,0.0
412,5,0,2.5,0,0,0,24.0,0.0
413,5,0,2.5,0,0,1,29.0,0.0
414,6,0,3.0,0,0,0,35.0,0.0
415,6,0,3.0,0,0,1,41.0,0.0
416,7,0,3.5,0,0,0,48.0,0.0
417,6,1,2.5,0,0,1,42.0,1.0
418,5,1,2.0,0,0,0,36.0,2.0
419,4,2,1.0,0,0,0,29.0,4.0
420,3,2,0.5,0,0,0,22.0,6.0
421,2,2,0.0,0,0,0,14.0,8.0
422,1,3,1.0,0,0,0,7.0,11.0
423,0,4,2.0,0,0,0,0.0,15.0
424,0,4,2.0,0,0,0,0.0,19.0
425,0,5,2.5,0,0,1,0.0,24.0
426,0,5,2.5,0,0,0,0.0,29.0
427,0,5,2.5,0,0,1,0.0,34.0
428,0,5,2.5,0,0,0,0.0,39.0
429,0,5,2.5,0,0,1,0.0,44.0
430,0,4,2.0,0,0,0,0.0,35.0
431,0,3,1.5,0,0,1,0.0,26.0
432,1,2,0.5,0,0,1,1.0,18.0
433,1,1,0.0,0,0,0,2.0,9.0
434,2,0,1.0,0,0,0,4.0,0.0
435,2,0,1.0,0,0,0,6.0,0.0
436,2,0,1.0,0,0,1,8.0,0.0
437,3,0,1.5,0,0,0,11.0,0.0
438,4,0,2.0,0,0,1,15.0,0.0
439,4,0,2.0,0,0,0,19.0,0.0
440,5,0,2.5,0,0,1,24.0,0.0
441,6,0,3.0,0,0,0,30.0,0.0
442,6,0,3.0,0,0,1,36.0,0.0
443,6,0,3.0,0,0,0,31.0,0.0
444,5,0,2.5,0,0,1,26.0,0.0
445,4,1,1.5,0,0,0,22.0,1.0
446,3,1,1.0,0,0,0,17.0,2.0
447,2,2,0.0,0,0,0,12.0,4.0
448,1,2,0.5,0,0,0,6.0,6.0
449,0,3,1.5,0,0,0,0.0,9.0
450,0,3,1.5,0,0,0,0.0,12.0
451,0,4,2.0,0,0,1,0.0,16.0
452,0,5,2.5,0,0,0,0.0,21.0
453,0,5,2.5,0,0,1,0.0,26.0
454,0,5,2.5,0,0,0,0.0,31.0
455,1,5,2.0,0,0,1,1.0,36.0
456,1,4,1.5,0,0,0,2.0,29.0
457,2,3,0.5,0,0,1,4.0,22.0
458,2,2,0.0,0,0,0,6.0,15.0
459,2,1,0.5,0,0,0,8.0,8.0
460,3,0,1.5,0,0,0,11.0,0.0
461,4,0,2.0,0,0,0,15.0,0.0
462,4,0,2.0,0,0,0,19.0,0.0
463,5,0,2.5,0,0,1,24.0,0.0
464,5,0,2.5,0,0,0,29.0,0.0
465,6,0,3.0,0,0,1,35.0,0.0
466,7,0,3.5,0,0,0,42.0,0.0
467,7,0,3.5,0,0,1,49.0,0.0
468,7,0,3.5,0,0,0,56.0,0.0
469,6,1,2.5,0,0,1,48.0,1.0
470,5,1,2.0,0,0,0,40.0,2.0
471,4,2,1.0,0,0,0,33.0,4.0
472,3,3,0.0,0,0,0,25.0,7.0
473,2,3,0.5,0,0,0,17.0,10.0
474,1,4,1.5,0,0,0,9.0,14.0
475,0,4,2.0,0,0,0,0.0,18.0
476,0,4,2.0,0,0,0,0.0,22.0
477,0,5,2.5,0,0,1,0.0,27.0
478,0,5,2.5,0,0,0,0.0,32.0
479,0,5,2.5,0,0,1,0.0,37.0
480,0,5,2.5,0,0,0,0.0,42.0
481,0,5,2.5,0,0,1,0.0,47.0
482,0,4,2.0,0,0,1,0.0,38.0
483,1,3,1.0,0,0,0,1.0,29.0
484,2,2,0.0,0,0,1,3.0,19.0
485,2,1,0.5,0,0,0,5.0,9.0
486,4,0,2.0,0,0,0,9.0,0.0
487,4,0,2.0,0,0,0,13.0,0.0
488,4,0,2.0,0,0,1,17.0,0.0
489,5,0,2.5,0,0,0,22.0,0.0
490,5,0,2.5,0,0,1,27.0,0.0
491,5,0,2.5,0,0,0,32.0,0.0
492,6,0,3.0,0,0,1,38.0,0.0
493,6,0,3.0,0,0,0,44.0,0.0
494,7,0,3.5,0,0,1,51.0,0.0
495,6,0,3.0,0,0,0,45.0,0.0
496,5,1,2.0,0,0,1,38.0,1.0
497,4,1,1.5,0,0,0,31.0,2.0
498,3,1,1.0,0,0,0,22.0,3.0
499,2,2,0.0,0,0,0,14.0,4.0
500,1,1,0.0,0,0,0,7.0,5.0
501,0,1,0.5,0,0,0,0.0,6.0
502,0,1,0.5,0,0,1,0.0,7.0
503,0,1,0.5,0,0,0,0.0,8.0
504,0,1,0.5,0,0,0,0.0,9.0
505,0,1,0.5,0,0,1,0.0,10.0
506,0,1,0.5,0,0,1,0.0,11.0
507,0,1,0.5,0,0,0,0.0,12.0
508,0,1,0.5,0,0,0,0.0,1.0
509,0,0,0.0,0,0,1,0.0,0.0
510,1,0,0.5,0,0,1,1.0,0.0
511,1,0,0.5,0,0,0,2.0,0.0
512,2,0,1.0,0,0,0,4.0,0.0
513,2,0,1.0,0,0,0,6.0,0.0
514,3,0,1.5,0,0,1,9.0,0.0
515,3,0,1.5,0,0,0,12.0,0.0
516,4,0,2.0,0,0,1,16.0,0.0
517,4,0,2.0,0,0,0,20.0,0.0
518,5,0,2.5,0,0,0,25.0,0.0
519,6,0,3.0,0,0,1,31.0,0.0
520,7,0,3.5,0,0,0,38.0,0.0
521,6,2,2.0,0,0,1,33.0,1.0
522,5,1,2.0,0,0,0,28.0,2.0
523,4,1,1.5,0,0,0,23.0,3.0
524,3,1,1.0,0,0,0,18.0,4.0
525,2,1,0.5,0,0,0,13.0,5.0
526,1,1,0.0,0,0,0,7.0,6.0
527,0,1,0.5,0,0,0,0.0,7.0
528,0,1,0.5,0,0,0,0.0,8.0
529,0,2,1.0,0,0,1,0.0,10.0
530,0,2,1.0,0,0,1,0.0,12.0
531,0,2,1.0,0,0,0,0.0,14.0
532,0,2,1.0,0,0,1,0.0,16.0
533,0,3,1.5,0,0,0,0.0,18.0
534,0,1,0.5,0,0,0,0.0,6.0
535,1,0,0.5,0,0,1,1.0,0.0
536,1,0,0.5,0,0,0,2.0,0.0
537,2,0,1.0,0,0,1,4.0,0.0
538,2,0,1.0,0,0,0,6.0,0.0
539,3,0,1.5,0,0,0,9.0,0.0
540,4,0,2.0,0,0,1,13.0,0.0
541,4,0,2.0,0,0,0,17.0,0.0
542,5,0,2.5,0,0,1,22.0,0.0
543,6,0,3.0,0,0,0,28.0,0.0
544,7,0,3.5,0,0,1,35.0,0.0
545,7,0,3.5,0,0,0,42.0,0.0
546,7,0,3.5,0,0,1,49.0,0.0
547,6,0,3.0,0,0,0,43.0,0.0
548,5,0,2.5,0,0,1,37.0,0.0
549,4,0,2.0,0,0,0,31.0,0.0
550,3,0,1.5,0,0,0,24.0,0.0
551,2,0,1.0,0,0,0,17.0,0.0
552,1,0,0.5,0,0,0,9.0,0.0
553,0,0,0.0,0,0,0,0.0,0.0
554,0,0,0.0,0,0,1,0.0,0.0
555,0,0,0.0,0,0,0,0.0,0.0
556,0,0,0.0,0,0,1,0.0,0.0
557,0,1,0.5,0,0,0,0.0,1.0
558,0,2,1.0,0,0,0,0.0,2.0
559,0,1,0.5,0,0,1,0.0,3.0
560,0,0,0.0,0,0,1,0.0,0.0
561,0,0,0.0,0,0,0,0.0,0.0
562,0,0,0.0,0,0,1,0.0,0.0
563,1,0,0.5,0,0,0,1.0,0.0
564,2,0,1.0,0,0,0,3.0,0.0
565,3,0,1.5,0,0,0,6.0,0.0
566,3,0,1.5,0,0,0,9.0,0.0
567,3,0,1.5,0,0,1,12.0,0.0
568,4,0,2.0,0,0,0,16.0,0.0
569,5,0,2.5,0,0,1,21.0,0.0
570,6,0,3.0,0,0,0,27.0,0.0
571,6,0,3.0,0,0,0,33.0,0.0
572,7,0,3.5,0,0,0,40.0,0.0
573,6,0,3.0,0,0,0,36.0,0.0
574,5,0,2.5,0,0,0,31.0,0.0
575,4,0,2.0,0,0,0,25.0,0.0
576,3,0,1.5,0,0,0,20.0,0.0
